Date,Spend,AMS_revenue,Impressions,Clicks,PID,CID
12-03-2018,0,0,0,0,p264,c13
19-03-2018,0,0,74,0,p264,c13
26-03-2018,3.46,107.85,3097,22,p264,c13
02-04-2018,3.32,105.92,1698,26,p264,c13
09-04-2018,0.35,0,604,4,p264,c13
16-04-2018,1.83,0,2529,15,p264,c13
23-04-2018,3.6,69.97,2461,25,p264,c13
30-04-2018,2.33,17.99,2086,15,p264,c13
07-05-2018,1.78,35.98,1969,12,p264,c13
14-05-2018,3.15,145.05,2439,23,p264,c13
21-05-2018,9.15,35.98,5344,45,p264,c13
28-05-2018,9.54,62.93,5906,44,p264,c13
04-06-2018,2.5,0,3384,16,p264,c13
11-06-2018,0,0,0,0,p264,c13
18-06-2018,0,0,0,0,p264,c13
25-06-2018,8.1,13.59,3761,21,p264,c13
02-07-2018,10.94,17.89,4664,35,p264,c13
09-07-2018,6.08,24.99,3811,26,p264,c13
16-07-2018,8.39,17.79,4815,36,p264,c13
23-07-2018,2.55,0,1927,13,p264,c13
30-07-2018,0.41,0,457,2,p264,c13
06-08-2018,2.7,0,419,10,p264,c13
13-08-2018,1.27,24.99,448,2,p264,c13
20-08-2018,2.08,21.49,551,7,p264,c13
27-08-2018,2.91,0,667,7,p264,c13
03-09-2018,4.03,128.27,1003,12,p264,c13
10-09-2018,6.51,34.95,1175,17,p264,c13
17-09-2018,13.05,44.26,1742,27,p264,c13
24-09-2018,2.46,0,735,4,p264,c13
01-10-2018,7.42,11.98,898,14,p264,c13
08-10-2018,8.81,29.99,1041,19,p264,c13
15-10-2018,6.48,0,1596,16,p264,c13
22-10-2018,13.28,80.25,3144,35,p264,c13
29-10-2018,82.82,346.82,7184,191,p264,c13
05-11-2018,48.67,208.11,6789,109,p264,c13
12-11-2018,23.71,522.09,4126,56,p264,c13
19-11-2018,9.43,71.4,3500,33,p264,c13
26-11-2018,26.2,166.36,22665,102,p264,c13
03-12-2018,44.85,698.7,25572,181,p264,c13
10-12-2018,43.23,371.26,24657,184,p264,c13
17-12-2018,33.24,380.27,15762,156,p264,c13
24-12-2018,10.39,20.72,5492,32,p264,c13
01-01-2018,1.41,95.67,1141,9,p265,c14
08-01-2018,1.38,10.98,972,8,p265,c14
12-02-2018,0,0,0,0,p265,c14
19-02-2018,0,0,0,0,p265,c14
26-02-2018,0,0,0,0,p265,c14
12-03-2018,0,0,0,0,p265,c14
19-03-2018,0,0,0,0,p265,c14
26-03-2018,3.86,62.89,2084,23,p265,c14
02-04-2018,5.24,99.75,1720,16,p265,c14
09-04-2018,0,0,0,0,p265,c14
23-04-2018,1.29,0,338,9,p265,c14
30-04-2018,8.65,101.4,3242,29,p265,c14
07-05-2018,4.38,19.75,2512,20,p265,c14
14-05-2018,5.55,19.49,2834,22,p265,c14
21-05-2018,7.31,24.98,4598,30,p265,c14
28-05-2018,6.63,68.34,4356,27,p265,c14
04-06-2018,0.82,0,948,3,p265,c14
11-06-2018,7.61,58.59,6469,33,p265,c14
18-06-2018,12.39,13.93,9064,49,p265,c14
25-06-2018,11.97,0,6672,44,p265,c14
02-07-2018,5.2,0,4053,19,p265,c14
09-07-2018,5.26,62.89,4503,21,p265,c14
30-07-2018,2.76,43.02,2056,13,p265,c14
06-08-2018,0,0,0,0,p265,c14
13-08-2018,0,0,0,0,p265,c14
20-08-2018,0,0,0,0,p265,c14
24-09-2018,0.11,0,486,1,p265,c14
01-10-2018,2.49,0,2967,11,p265,c14
15-10-2018,0.58,0,552,2,p265,c14
22-10-2018,2.67,12.19,3605,11,p265,c14
29-10-2018,0,0,1048,0,p265,c14
05-11-2018,5.79,46.41,6086,17,p265,c14
12-11-2018,7.09,62.37,6590,14,p265,c14
19-11-2018,8.57,124.11,14966,28,p265,c14
26-11-2018,0,0,0,0,p265,c14
01-01-2018,2.29,27.56,3395,11,p266,c9
08-01-2018,2.28,24.17,1867,13,p266,c9
15-01-2018,2.01,33.83,1958,9,p266,c9
22-01-2018,2.61,75.29,1872,11,p266,c9
29-01-2018,0.61,13.76,487,3,p266,c9
05-02-2018,0,0,0,0,p266,c9
12-02-2018,0,0,0,0,p266,c9
19-02-2018,0,0,0,0,p266,c9
26-02-2018,0,0,0,0,p266,c9
05-03-2018,0,0,0,0,p266,c9
12-03-2018,0,0,0,0,p266,c9
19-03-2018,0,0,0,0,p266,c9
26-03-2018,0,0,6,0,p266,c9
02-04-2018,0.69,0,55,1,p266,c9
09-04-2018,0.16,12.56,74,1,p266,c9
16-04-2018,0.9,7.84,371,4,p266,c9
23-04-2018,2.75,157.67,571,7,p266,c9
30-04-2018,2.81,84.58,625,13,p266,c9
07-05-2018,0.85,0,834,4,p266,c9
14-05-2018,2.68,91.18,805,10,p266,c9
21-05-2018,1.56,0,523,7,p266,c9
28-05-2018,4.99,85.63,914,19,p266,c9
04-06-2018,1.31,12.56,776,5,p266,c9
11-06-2018,1.05,76.74,718,3,p266,c9
18-06-2018,18.58,266.3,10979,38,p266,c9
25-06-2018,28.68,127.64,11316,50,p266,c9
02-07-2018,9.9,73.53,5950,21,p266,c9
09-07-2018,7.5,696.85,6914,24,p266,c9
16-07-2018,9.81,76.42,8767,24,p266,c9
23-07-2018,10.69,68.58,5082,23,p266,c9
30-07-2018,5.81,0,3964,14,p266,c9
06-08-2018,10.37,288.95,3424,24,p266,c9
13-08-2018,3.93,42.87,4046,13,p266,c9
20-08-2018,9.47,134.45,4050,28,p266,c9
27-08-2018,22.4,182.02,5727,36,p266,c9
03-09-2018,26.32,201.6,9007,50,p266,c9
10-09-2018,22.42,790.57,5036,42,p266,c9
17-09-2018,40.26,427.24,11284,76,p266,c9
24-09-2018,22.25,221.4,12144,41,p266,c9
01-10-2018,32.2,616.81,20204,52,p266,c9
08-10-2018,54.28,155.21,26054,87,p266,c9
15-10-2018,36.34,254.61,15592,62,p266,c9
22-10-2018,29.56,250.26,16162,44,p266,c9
29-10-2018,32.39,182.68,14425,61,p266,c9
05-11-2018,67.26,102.81,25232,91,p266,c9
12-11-2018,61.52,277.04,34437,75,p266,c9
19-11-2018,18.01,33.48,6370,24,p266,c9
26-11-2018,2.96,40.31,3370,18,p266,c9
03-12-2018,2.41,12.56,3367,12,p266,c9
10-12-2018,2.17,68.23,3399,11,p266,c9
17-12-2018,2.24,0,2212,11,p266,c9
24-12-2018,0.25,0,1059,2,p266,c9
01-01-2018,15.7,344.96,10429,56,p267,c11
08-01-2018,20.34,257.74,6689,70,p267,c11
15-01-2018,19.7,163.1,5511,60,p267,c11
22-01-2018,29.38,246.77,5212,89,p267,c11
29-01-2018,8.2,33.84,1426,23,p267,c11
05-02-2018,0,0,0,0,p267,c11
12-02-2018,0,0,0,0,p267,c11
19-02-2018,0,0,0,0,p267,c11
26-02-2018,0,0,0,0,p267,c11
05-03-2018,0,0,0,0,p267,c11
12-03-2018,0,0,0,0,p267,c11
19-03-2018,16.18,145.94,12678,50,p267,c11
26-03-2018,19.52,113.1,25806,62,p267,c11
02-04-2018,21.32,195.45,13628,61,p267,c11
09-04-2018,16.74,114.24,9988,49,p267,c11
16-04-2018,30.54,261.08,11940,62,p267,c11
23-04-2018,47.9,402.49,11108,86,p267,c11
30-04-2018,31.58,134.37,24017,76,p267,c11
07-05-2018,35.27,324.96,22956,72,p267,c11
14-05-2018,36.63,307.03,21990,92,p267,c11
21-05-2018,43.84,396.31,43413,120,p267,c11
28-05-2018,44.32,265.72,48902,106,p267,c11
04-06-2018,37.83,276.83,26918,87,p267,c11
11-06-2018,28.53,59.97,20887,62,p267,c11
18-06-2018,0,0,0,0,p267,c11
25-06-2018,47.71,553.93,38730,102,p267,c11
02-07-2018,42.13,193.07,33801,101,p267,c11
09-07-2018,33.47,716.16,23694,101,p267,c11
16-07-2018,41.25,346.8,31693,101,p267,c11
23-07-2018,33.69,275.45,13800,73,p267,c11
30-07-2018,25.09,302.25,16532,73,p267,c11
06-08-2018,27.29,101.09,19208,81,p267,c11
13-08-2018,29.99,229.81,21719,97,p267,c11
20-08-2018,36.53,311.37,20857,110,p267,c11
27-08-2018,30.04,399.5,26530,102,p267,c11
03-09-2018,55.24,484.96,43630,171,p267,c11
10-09-2018,77.73,520.54,51034,206,p267,c11
17-09-2018,79.52,881.33,43342,210,p267,c11
24-09-2018,67.85,506.76,85208,194,p267,c11
01-10-2018,66.37,465.93,93556,190,p267,c11
08-10-2018,63.77,481.86,58336,182,p267,c11
15-10-2018,57.08,392.08,49565,174,p267,c11
22-10-2018,66.08,364.49,58209,186,p267,c11
29-10-2018,80.01,487.62,90829,243,p267,c11
05-11-2018,105.41,771.37,101712,310,p267,c11
12-11-2018,118.75,848.04,119896,332,p267,c11
19-11-2018,60.59,389.43,116687,242,p267,c11
26-11-2018,93.21,936.9,151829,346,p267,c11
03-12-2018,62.26,798.34,111085,233,p267,c11
10-12-2018,31.11,304.53,49128,115,p267,c11
17-12-2018,36.13,278.53,51924,128,p267,c11
24-12-2018,13.53,84.57,15604,57,p267,c11
01-01-2018,13.4,808.98,12227,45,p268,c4
08-01-2018,9.26,475.77,6430,34,p268,c4
15-01-2018,8.26,303.69,5408,32,p268,c4
22-01-2018,170.93,1458.68,103972,173,p268,c4
29-01-2018,1.06,80.42,179,6,p268,c4
05-02-2018,0,0,0,0,p268,c4
12-02-2018,0,0,0,0,p268,c4
19-02-2018,0,0,0,0,p268,c4
26-02-2018,0,0,0,0,p268,c4
05-03-2018,0,0,0,0,p268,c4
12-03-2018,0,0,0,0,p268,c4
19-03-2018,0,0,0,0,p268,c4
26-03-2018,0,0,0,0,p268,c4
09-04-2018,0,0,0,0,p268,c4
16-04-2018,0,0,25,0,p268,c4
23-04-2018,0.77,23.98,166,6,p268,c4
30-04-2018,0,0,67,0,p268,c4
07-05-2018,1.19,39.79,150,4,p268,c4
14-05-2018,1.05,605.19,38,7,p268,c4
21-05-2018,8.01,465.99,1054,20,p268,c4
28-05-2018,2.97,168,447,10,p268,c4
04-06-2018,3.25,549.6,612,10,p268,c4
11-06-2018,1.19,131.61,885,6,p268,c4
18-06-2018,27.93,788.52,22323,66,p268,c4
25-06-2018,25.51,1584.62,29422,65,p268,c4
02-07-2018,18.38,66.92,32813,27,p268,c4
09-07-2018,6.79,106.35,14405,11,p268,c4
16-07-2018,0,0,0,0,p268,c4
23-07-2018,2.55,0,3528,4,p268,c4
30-07-2018,0.49,105.83,595,3,p268,c4
06-08-2018,5.34,68.73,1973,13,p268,c4
13-08-2018,5.21,271.67,1952,12,p268,c4
20-08-2018,7.6,228.73,1290,14,p268,c4
27-08-2018,16.02,207.8,2394,21,p268,c4
03-09-2018,23.4,292.11,3475,36,p268,c4
10-09-2018,38.07,386.24,11167,59,p268,c4
17-09-2018,39.94,1454.89,6308,58,p268,c4
24-09-2018,32.24,343.18,7955,47,p268,c4
01-10-2018,41.07,447.49,11013,54,p268,c4
08-10-2018,25.74,84.82,9564,41,p268,c4
15-10-2018,36.19,307.4,8271,54,p268,c4
22-10-2018,17.8,326.02,5243,32,p268,c4
29-10-2018,40.68,775.54,6919,64,p268,c4
05-11-2018,37.23,603.96,10650,57,p268,c4
12-11-2018,94.91,4701.31,53560,145,p268,c4
19-11-2018,21.6,249.23,16397,35,p268,c4
26-11-2018,0,0,0,0,p268,c4
01-01-2018,1.73,0,1546,6,p269,c10
08-01-2018,5.29,50.01,4647,17,p269,c10
15-01-2018,9.04,37.24,9634,22,p269,c10
22-01-2018,4.66,0,5995,16,p269,c10
29-01-2018,2.06,117.2,1185,4,p269,c10
05-02-2018,0,0,0,0,p269,c10
12-02-2018,0,0,0,0,p269,c10
19-02-2018,0,0,0,0,p269,c10
26-02-2018,0,0,0,0,p269,c10
05-03-2018,0,0,0,0,p269,c10
12-03-2018,0,0,0,0,p269,c10
19-03-2018,1.88,0,230,2,p269,c10
26-03-2018,0.29,0,969,2,p269,c10
09-04-2018,1.22,0,1626,6,p269,c10
16-04-2018,2.05,24.99,1896,6,p269,c10
23-04-2018,1.06,51.94,1719,4,p269,c10
30-04-2018,0.91,29.99,1428,3,p269,c10
07-05-2018,2.38,10.9,1117,6,p269,c10
14-05-2018,1.56,49.98,1249,3,p269,c10
21-05-2018,2.12,24.99,1352,6,p269,c10
28-05-2018,1.69,0,1625,8,p269,c10
04-06-2018,3.17,29.99,1789,6,p269,c10
11-06-2018,17.47,0,5731,17,p269,c10
18-06-2018,1.73,0,1347,4,p269,c10
25-06-2018,1.41,0,1231,4,p269,c10
02-07-2018,0.55,0,1155,3,p269,c10
09-07-2018,1.17,0,1067,3,p269,c10
16-07-2018,2.94,29.99,1417,8,p269,c10
23-07-2018,1.11,0,1225,3,p269,c10
30-07-2018,0,0,0,0,p269,c10
06-08-2018,0,0,0,0,p269,c10
13-08-2018,0,0,0,0,p269,c10
20-08-2018,0,0,440,0,p269,c10
27-08-2018,0.79,37.1,1599,2,p269,c10
03-09-2018,1.18,0,2240,5,p269,c10
10-09-2018,1.77,28.49,1620,7,p269,c10
17-09-2018,1.02,0,1608,5,p269,c10
24-09-2018,1.75,0,1755,5,p269,c10
01-10-2018,1.47,0,1939,4,p269,c10
08-10-2018,1.49,0,2565,4,p269,c10
15-10-2018,2.18,0,2540,5,p269,c10
22-10-2018,1.7,0,2497,6,p269,c10
29-10-2018,2.03,53.74,2667,5,p269,c10
05-11-2018,5.92,93.42,5263,15,p269,c10
12-11-2018,10.54,214.21,7445,23,p269,c10
19-11-2018,3.23,99.36,5733,13,p269,c10
26-11-2018,2.82,132.48,5052,15,p269,c10
03-12-2018,4.1,70.37,5889,12,p269,c10
10-12-2018,6.24,86.37,9997,21,p269,c10
17-12-2018,8.16,161.7,7635,22,p269,c10
24-12-2018,3.71,28.59,3334,9,p269,c10
01-01-2018,59.51,584.68,54126,246,p270,c14
08-01-2018,57.31,416.62,76286,271,p270,c14
15-01-2018,57.45,199.66,64188,270,p270,c14
22-01-2018,51.55,361.17,62724,272,p270,c14
29-01-2018,43.52,204.88,50527,269,p270,c14
05-02-2018,52.28,514.95,67909,257,p270,c14
12-02-2018,67.08,513.79,61045,293,p270,c14
19-02-2018,93.28,607.5,80828,392,p270,c14
26-02-2018,67.85,373.71,70338,307,p270,c14
05-03-2018,49.01,336.44,52978,244,p270,c14
12-03-2018,51.49,385,46778,275,p270,c14
19-03-2018,36.95,153.93,39383,231,p270,c14
26-03-2018,33.27,261.87,34209,205,p270,c14
02-04-2018,61.74,371.79,66089,386,p270,c14
09-04-2018,59.99,237.69,85041,372,p270,c14
16-04-2018,36.65,224.88,65182,261,p270,c14
23-04-2018,21.4,226.08,31303,153,p270,c14
30-04-2018,23.3,325.51,30305,147,p270,c14
07-05-2018,15.98,173.03,21166,102,p270,c14
14-05-2018,25.05,109.95,25522,127,p270,c14
21-05-2018,22.41,131.94,26709,121,p270,c14
28-05-2018,23.1,131.94,31048,122,p270,c14
04-06-2018,20,131.94,22973,103,p270,c14
11-06-2018,23.46,153.45,15696,98,p270,c14
18-06-2018,45.01,361.02,24684,133,p270,c14
25-06-2018,29.04,240.68,29968,125,p270,c14
02-07-2018,34.1,144.97,36950,138,p270,c14
09-07-2018,32.68,324.43,24771,126,p270,c14
16-07-2018,35.98,535.92,27677,145,p270,c14
23-07-2018,41.8,276.87,29772,171,p270,c14
30-07-2018,29.94,156.32,36622,140,p270,c14
06-08-2018,32.12,268.19,34237,160,p270,c14
13-08-2018,29.92,763.32,40240,145,p270,c14
20-08-2018,35.23,203.55,36254,164,p270,c14
27-08-2018,33.02,236.93,30861,154,p270,c14
03-09-2018,36.45,323.85,33438,193,p270,c14
10-09-2018,47.9,451.59,52180,227,p270,c14
17-09-2018,51.58,259.74,55252,245,p270,c14
24-09-2018,39.47,219.9,58894,203,p270,c14
01-10-2018,47.86,442.23,52033,253,p270,c14
08-10-2018,38.72,211.93,52283,224,p270,c14
15-10-2018,51.63,317.54,66692,292,p270,c14
22-10-2018,82.51,724.67,82870,391,p270,c14
29-10-2018,93.62,744.85,96589,408,p270,c14
05-11-2018,141.73,798.28,143970,606,p270,c14
12-11-2018,134.75,1340.05,121803,649,p270,c14
19-11-2018,85.42,1479.82,40517,332,p270,c14
26-11-2018,190.62,2315.13,221618,967,p270,c14
03-12-2018,363.49,4543.81,414446,1682,p270,c14
10-12-2018,519.79,6309.7,496550,2105,p270,c14
17-12-2018,456.75,4950.23,512305,1842,p270,c14
24-12-2018,135.5,709.75,300601,621,p270,c14
01-01-2018,2.08,14.74,3397,12,p271,c13
08-01-2018,4.35,61.96,4692,23,p271,c13
15-01-2018,3.67,32.74,3190,22,p271,c13
22-01-2018,3.03,19.72,4418,17,p271,c13
29-01-2018,0.75,0,1731,4,p271,c13
05-02-2018,0,0,0,0,p271,c13
12-02-2018,0,0,0,0,p271,c13
19-02-2018,0,0,0,0,p271,c13
26-02-2018,0,0,0,0,p271,c13
05-03-2018,0,0,0,0,p271,c13
12-03-2018,0,0,0,0,p271,c13
19-03-2018,0,0,0,0,p271,c13
26-03-2018,0,0,0,0,p271,c13
02-04-2018,0.25,0,101,2,p271,c13
09-04-2018,1.64,0,520,12,p271,c13
16-04-2018,0.5,24.27,834,4,p271,c13
23-04-2018,0,0,110,0,p271,c13
30-04-2018,0.15,0,520,1,p271,c13
07-05-2018,0.6,0,303,4,p271,c13
14-05-2018,0.61,0,342,5,p271,c13
21-05-2018,2.24,14.98,2276,7,p271,c13
28-05-2018,5.73,163.88,5526,26,p271,c13
04-06-2018,4.95,270.41,5774,22,p271,c13
11-06-2018,7.4,14.98,5758,26,p271,c13
18-06-2018,6.28,0,25155,24,p271,c13
25-06-2018,0,0,0,0,p271,c13
02-07-2018,0,0,0,0,p271,c13
09-07-2018,0,0,0,0,p271,c13
16-07-2018,0,0,0,0,p271,c13
23-07-2018,0,0,0,0,p271,c13
30-07-2018,0,0,0,0,p271,c13
06-08-2018,0,0,0,0,p271,c13
13-08-2018,0.35,0,1469,2,p271,c13
20-08-2018,2.1,0,5110,10,p271,c13
27-08-2018,0,0,1537,0,p271,c13
03-09-2018,0.95,0,3769,7,p271,c13
10-09-2018,0.44,0,1164,2,p271,c13
17-09-2018,2.91,16.69,4862,15,p271,c13
24-09-2018,3.2,0,4147,13,p271,c13
01-10-2018,1.94,14.98,4556,10,p271,c13
08-10-2018,1.58,0,4702,8,p271,c13
15-10-2018,4.32,0,5616,19,p271,c13
22-10-2018,1.85,14.99,5878,8,p271,c13
29-10-2018,4.01,87.33,5319,18,p271,c13
05-11-2018,3.63,0,7325,17,p271,c13
12-11-2018,9.09,139.06,5016,40,p271,c13
19-11-2018,2.93,0,1926,15,p271,c13
26-11-2018,7.94,159.88,8106,36,p271,c13
03-12-2018,17.76,142.89,17749,71,p271,c13
10-12-2018,7.56,59.96,7298,33,p271,c13
17-12-2018,12.37,79.25,10249,47,p271,c13
24-12-2018,1.28,0,1416,5,p271,c13
01-01-2018,70.88,404.86,68643,198,p272,c1
08-01-2018,99.03,555.59,54584,230,p272,c1
15-01-2018,63.59,334.81,58293,146,p272,c1
22-01-2018,55.43,484.37,60537,146,p272,c1
29-01-2018,16.82,125.22,18322,43,p272,c1
05-02-2018,0,0,0,0,p272,c1
12-02-2018,0,0,0,0,p272,c1
19-02-2018,0,0,0,0,p272,c1
26-02-2018,0,0,0,0,p272,c1
05-03-2018,0,0,0,0,p272,c1
12-03-2018,0,0,0,0,p272,c1
19-03-2018,0,0,0,0,p272,c1
26-03-2018,0,0,0,0,p272,c1
02-04-2018,0,0,0,0,p272,c1
09-04-2018,0.34,0,258,1,p272,c1
16-04-2018,0.72,24.58,913,5,p272,c1
23-04-2018,0.79,0,777,4,p272,c1
30-04-2018,0.51,0,573,7,p272,c1
07-05-2018,0,0,572,0,p272,c1
14-05-2018,1.09,24.49,575,7,p272,c1
21-05-2018,0.09,0,689,1,p272,c1
28-05-2018,0.53,0,669,6,p272,c1
04-06-2018,0.28,0,707,4,p272,c1
11-06-2018,3.55,0,2698,9,p272,c1
18-06-2018,11.52,21.94,3546,22,p272,c1
25-06-2018,0.51,0,580,4,p272,c1
02-07-2018,0,0,0,0,p272,c1
09-07-2018,5.06,43.88,1160,14,p272,c1
16-07-2018,9.42,45.43,2841,38,p272,c1
23-07-2018,14.86,89.29,4626,43,p272,c1
30-07-2018,15.54,229.1,5645,53,p272,c1
06-08-2018,17.67,96.45,12850,65,p272,c1
13-08-2018,38.13,412.32,18971,114,p272,c1
20-08-2018,66.94,293.41,39558,193,p272,c1
27-08-2018,59.16,304.64,26229,183,p272,c1
03-09-2018,85.08,716.35,29931,244,p272,c1
10-09-2018,127.91,986.18,39774,367,p272,c1
17-09-2018,98.78,892.31,46266,302,p272,c1
24-09-2018,119.49,1104.45,39362,325,p272,c1
01-10-2018,121.68,1462.52,58923,370,p272,c1
08-10-2018,143.32,1375.63,61136,420,p272,c1
15-10-2018,146.82,1557.85,54839,451,p272,c1
22-10-2018,103.2,1045.02,31821,304,p272,c1
29-10-2018,80.18,675.65,30790,271,p272,c1
05-11-2018,131.28,1129.07,60798,499,p272,c1
12-11-2018,201.09,1749.92,86110,669,p272,c1
19-11-2018,543.88,8536.04,886786,2302,p272,c1
26-11-2018,84.12,826.82,36831,230,p272,c1
03-12-2018,384.17,5299.33,226681,1196,p272,c1
10-12-2018,0,0,0,0,p272,c1
17-12-2018,3.42,0,705,10,p272,c1
24-12-2018,84.24,449.82,48071,269,p272,c1
01-01-2018,32.62,226.39,15488,73,p273,c14
08-01-2018,17.32,27.63,14005,55,p273,c14
15-01-2018,28.82,295.55,14393,76,p273,c14
22-01-2018,29.86,220.03,15918,80,p273,c14
29-01-2018,9.52,72.02,4846,25,p273,c14
05-02-2018,0,0,0,0,p273,c14
12-02-2018,0,0,0,0,p273,c14
19-02-2018,0,0,0,0,p273,c14
26-02-2018,1.04,37.9,318,3,p273,c14
05-03-2018,0,0,283,0,p273,c14
12-03-2018,0,0,0,0,p273,c14
19-03-2018,0,0,0,0,p273,c14
26-03-2018,5.37,77.12,5622,17,p273,c14
02-04-2018,2.61,95.24,1367,11,p273,c14
09-04-2018,1.37,0,1342,7,p273,c14
16-04-2018,0.63,0,1482,1,p273,c14
23-04-2018,1.61,5.89,1092,4,p273,c14
30-04-2018,1.9,0,1204,5,p273,c14
07-05-2018,2.93,44.86,1607,7,p273,c14
14-05-2018,3.38,0,2651,13,p273,c14
21-05-2018,8.53,136.58,3060,21,p273,c14
28-05-2018,0.25,0,375,2,p273,c14
04-06-2018,4.72,9.99,4885,22,p273,c14
11-06-2018,3.83,70.1,5643,23,p273,c14
18-06-2018,13.27,55.74,8533,51,p273,c14
25-06-2018,24.79,150.45,18644,70,p273,c14
02-07-2018,21.26,137.55,18535,70,p273,c14
09-07-2018,19.34,86.65,16690,57,p273,c14
16-07-2018,30.17,112.88,25374,95,p273,c14
23-07-2018,11.75,117.68,10717,36,p273,c14
30-07-2018,10,21.77,7011,29,p273,c14
06-08-2018,4.85,93.33,5044,18,p273,c14
13-08-2018,11.57,55.8,6752,30,p273,c14
20-08-2018,11.27,85.87,6107,38,p273,c14
27-08-2018,17.93,217.4,6993,36,p273,c14
03-09-2018,7.07,28.72,7532,25,p273,c14
10-09-2018,11.91,21.97,12636,45,p273,c14
17-09-2018,14.81,72.94,12228,48,p273,c14
24-09-2018,5.08,66.56,4422,14,p273,c14
01-10-2018,7.2,0,9962,34,p273,c14
08-10-2018,10,106.35,11431,43,p273,c14
15-10-2018,9.05,22.98,7753,31,p273,c14
22-10-2018,2.44,21.97,3471,10,p273,c14
29-10-2018,15.93,66.93,14561,49,p273,c14
05-11-2018,18.53,237.48,27327,59,p273,c14
12-11-2018,13.97,179.3,26088,69,p273,c14
19-11-2018,32.3,350.03,44414,121,p273,c14
26-11-2018,26.96,559.91,48967,120,p273,c14
03-12-2018,12.11,166.48,19450,46,p273,c14
10-12-2018,0,0,0,0,p273,c14
17-12-2018,0,0,0,0,p273,c14
01-01-2018,7.87,465.06,4769,34,p274,c12
08-01-2018,6.74,235.37,5012,34,p274,c12
15-01-2018,6.54,293.05,4101,34,p274,c12
22-01-2018,8.53,490.27,4766,42,p274,c12
29-01-2018,3.3,1099.4,2111,14,p274,c12
05-02-2018,0,0,0,0,p274,c12
12-02-2018,0,0,0,0,p274,c12
19-02-2018,0,0,0,0,p274,c12
26-02-2018,0,0,0,0,p274,c12
05-03-2018,0,0,0,0,p274,c12
12-03-2018,0,0,0,0,p274,c12
19-03-2018,13.96,347.8,9689,39,p274,c12
26-03-2018,13.67,509.97,6541,45,p274,c12
02-04-2018,15.24,321.82,7175,48,p274,c12
09-04-2018,15.59,406.64,6866,53,p274,c12
16-04-2018,23.04,585.98,7084,69,p274,c12
23-04-2018,15.77,362.9,5946,49,p274,c12
30-04-2018,22.51,1117.69,9937,59,p274,c12
07-05-2018,18.69,88.08,12962,51,p274,c12
14-05-2018,13.83,768.97,7941,47,p274,c12
21-05-2018,17.9,593.24,8427,64,p274,c12
28-05-2018,17.48,251.15,10791,61,p274,c12
04-06-2018,23.06,400.07,11022,69,p274,c12
11-06-2018,19.18,200.24,11182,63,p274,c12
18-06-2018,22.46,740.89,10900,67,p274,c12
25-06-2018,23.48,183.97,10524,72,p274,c12
02-07-2018,15.23,206.67,9108,63,p274,c12
09-07-2018,11.75,324.06,6227,55,p274,c12
16-07-2018,14.76,202.83,7697,60,p274,c12
23-07-2018,11.16,1109.45,7310,50,p274,c12
30-07-2018,16.11,676.36,10741,77,p274,c12
06-08-2018,21.37,934.94,19323,93,p274,c12
13-08-2018,17.59,468.02,15480,77,p274,c12
20-08-2018,16.82,867.25,14018,67,p274,c12
27-08-2018,21.48,671.86,14814,88,p274,c12
03-09-2018,27.75,723.21,18061,99,p274,c12
10-09-2018,34.07,726.98,23464,109,p274,c12
17-09-2018,51.86,570.56,30346,156,p274,c12
24-09-2018,45.25,2673.03,30877,138,p274,c12
01-10-2018,42.37,466.16,26916,124,p274,c12
08-10-2018,32.54,784.76,23450,98,p274,c12
15-10-2018,39.48,899.76,26621,122,p274,c12
22-10-2018,35.14,747.38,28342,115,p274,c12
29-10-2018,27.03,1144.11,15836,89,p274,c12
05-11-2018,30.17,921.04,13848,86,p274,c12
12-11-2018,28.7,476.73,17632,77,p274,c12
19-11-2018,19.15,96.79,15446,54,p274,c12
26-11-2018,13.68,322.67,11995,49,p274,c12
03-12-2018,10.78,311.2,9350,37,p274,c12
10-12-2018,10.37,659.73,8789,33,p274,c12
17-12-2018,6.31,77.58,4223,19,p274,c12
24-12-2018,9.38,75.69,4623,28,p274,c12
01-01-2018,2.63,12,706,8,p275,c8
08-01-2018,1.54,0,384,5,p275,c8
15-01-2018,1.73,64.6,667,8,p275,c8
22-01-2018,0.45,0,140,1,p275,c8
29-01-2018,1.25,0,278,3,p275,c8
05-02-2018,0,0,0,0,p275,c8
12-02-2018,0,0,0,0,p275,c8
19-02-2018,0,0,0,0,p275,c8
26-02-2018,0,0,0,0,p275,c8
05-03-2018,0,0,0,0,p275,c8
12-03-2018,0,0,0,0,p275,c8
19-03-2018,0.71,59.96,221,4,p275,c8
26-03-2018,0.29,0,102,2,p275,c8
02-04-2018,0,0,100,0,p275,c8
09-04-2018,0,0,74,0,p275,c8
16-04-2018,0,0,56,0,p275,c8
23-04-2018,0.44,0,51,1,p275,c8
30-04-2018,0,0,57,0,p275,c8
07-05-2018,0,0,37,0,p275,c8
14-05-2018,0.94,17.79,83,3,p275,c8
21-05-2018,0,0,101,0,p275,c8
28-05-2018,0,0,86,0,p275,c8
04-06-2018,0.78,19.99,145,3,p275,c8
11-06-2018,0.25,0,142,1,p275,c8
18-06-2018,0.22,14.99,132,4,p275,c8
25-06-2018,1.22,0,140,4,p275,c8
09-07-2018,0.15,0,95,1,p275,c8
16-07-2018,0,0,126,0,p275,c8
