Date,Units,Revenue,Inventory_Amount,Inventory_Units,Price,PID,CID
10-09-2018,7,394.73,26,,56.39,p194,c2
17-09-2018,4,247.98,21,,61.995,p194,c2
24-09-2018,11,635.72,22,,57.79272727,p194,c2
01-10-2018,2,131.64,16,,65.82,p194,c2
08-10-2018,1,65.42,15,,65.42,p194,c2
15-10-2018,3,170.97,15,,56.99,p194,c2
22-10-2018,7,398.93,13,,56.99,p194,c2
29-10-2018,4,227.96,10,,56.99,p194,c2
05-11-2018,3,170.97,7,,56.99,p194,c2
12-11-2018,1,56.99,3,,56.99,p194,c2
19-11-2018,0,0,2,,,p194,c2
26-11-2018,4,227.96,11,,56.99,p194,c2
03-12-2018,3,170.97,15,,56.99,p194,c2
10-12-2018,0,0,36,,,p194,c2
17-12-2018,1,56.99,43,,56.99,p194,c2
24-12-2018,1,56.99,44,,56.99,p194,c2
01-01-2018,1,8.64,,,8.64,p195,c5
15-01-2018,2,16.77,33,,8.385,p195,c5
29-01-2018,1,10.75,31,,10.75,p195,c5
05-02-2018,1,9.18,30,,9.18,p195,c5
19-02-2018,2,18.81,29,,9.405,p195,c5
05-03-2018,1,7.09,27,,7.09,p195,c5
19-03-2018,2,10.86,26,,5.43,p195,c5
26-03-2018,4,21.32,23,,5.33,p195,c5
02-04-2018,1,5.31,21,,5.31,p195,c5
16-04-2018,1,7.54,20,,7.54,p195,c5
23-04-2018,4,40.28,20,,10.07,p195,c5
28-05-2018,1,11.58,14,,11.58,p195,c5
11-06-2018,1,13.99,13,,13.99,p195,c5
18-06-2018,1,13.99,11,,13.99,p195,c5
09-07-2018,1,13.99,11,,13.99,p195,c5
23-07-2018,1,13.99,10,,13.99,p195,c5
13-08-2018,1,13.99,9,,13.99,p195,c5
01-01-2018,7,55.93,,,7.99,p196,c5
08-01-2018,7,55.93,58,,7.99,p196,c5
15-01-2018,6,47.94,56,,7.99,p196,c5
22-01-2018,4,31.96,45,,7.99,p196,c5
29-01-2018,5,39.95,43,,7.99,p196,c5
05-02-2018,2,15.98,36,,7.99,p196,c5
12-02-2018,1,7.99,77,,7.99,p196,c5
19-02-2018,3,23.97,85,,7.99,p196,c5
26-02-2018,5,39.95,82,,7.99,p196,c5
05-03-2018,5,39.95,63,,7.99,p196,c5
12-03-2018,3,23.97,72,,7.99,p196,c5
19-03-2018,3,23.97,69,,7.99,p196,c5
26-03-2018,4,31.96,68,,7.99,p196,c5
02-04-2018,3,23.97,63,,7.99,p196,c5
09-04-2018,5,39.95,60,,7.99,p196,c5
16-04-2018,7,55.93,54,,7.99,p196,c5
23-04-2018,1,7.99,49,,7.99,p196,c5
30-04-2018,6,47.94,42,,7.99,p196,c5
07-05-2018,2,15.98,37,,7.99,p196,c5
14-05-2018,7,55.93,34,,7.99,p196,c5
21-05-2018,10,79.9,28,,7.99,p196,c5
28-05-2018,5,39.95,24,,7.99,p196,c5
04-06-2018,9,71.91,13,,7.99,p196,c5
11-06-2018,11,87.89,37,,7.99,p196,c5
18-06-2018,12,95.88,34,,7.99,p196,c5
25-06-2018,6,47.94,31,,7.99,p196,c5
02-07-2018,11,87.89,25,,7.99,p196,c5
09-07-2018,7,55.93,65,,7.99,p196,c5
16-07-2018,16,127.84,56,,7.99,p196,c5
23-07-2018,3,23.97,44,,7.99,p196,c5
30-07-2018,9,71.91,47,,7.99,p196,c5
06-08-2018,10,79.9,83,,7.99,p196,c5
13-08-2018,11,87.89,77,,7.99,p196,c5
20-08-2018,6,47.94,63,,7.99,p196,c5
27-08-2018,5,39.95,57,,7.99,p196,c5
03-09-2018,7,55.93,47,,7.99,p196,c5
10-09-2018,11,87.89,47,,7.99,p196,c5
17-09-2018,14,111.86,74,,7.99,p196,c5
24-09-2018,10,79.9,82,,7.99,p196,c5
01-10-2018,5,39.95,71,,7.99,p196,c5
08-10-2018,3,23.97,72,,7.99,p196,c5
15-10-2018,2,15.98,68,,7.99,p196,c5
22-10-2018,11,87.89,67,,7.99,p196,c5
29-10-2018,2,15.98,55,,7.99,p196,c5
05-11-2018,5,39.95,58,,7.99,p196,c5
12-11-2018,4,30.65,98,,7.6625,p196,c5
19-11-2018,2,14.72,93,,7.36,p196,c5
26-11-2018,6,47.39,91,,7.898333333,p196,c5
03-12-2018,3,23.97,87,,7.99,p196,c5
10-12-2018,3,23.97,84,,7.99,p196,c5
17-12-2018,6,47.94,131,,7.99,p196,c5
24-12-2018,0,0,124,,,p196,c5
08-01-2018,3,27.99,17,,9.33,p197,c5
22-01-2018,2,25.34,16,,12.67,p197,c5
29-01-2018,1,12.67,14,,12.67,p197,c5
19-02-2018,2,25.34,13,,12.67,p197,c5
02-04-2018,1,12.67,11,,12.67,p197,c5
04-06-2018,4,42.64,10,,10.66,p197,c5
18-06-2018,1,10.66,6,,10.66,p197,c5
23-07-2018,1,10.66,5,,10.66,p197,c5
01-01-2018,6,71.68,,,11.94666667,p198,c5
08-01-2018,7,64.4,127,,9.2,p198,c5
15-01-2018,13,126.69,122,,9.745384615,p198,c5
22-01-2018,26,309.55,106,,11.90576923,p198,c5
29-01-2018,7,100.73,83,,14.39,p198,c5
05-02-2018,10,137.9,76,,13.79,p198,c5
12-02-2018,7,96.53,65,,13.79,p198,c5
19-02-2018,8,110.32,64,,13.79,p198,c5
26-02-2018,5,68.95,94,,13.79,p198,c5
05-03-2018,2,27.58,88,,13.79,p198,c5
19-03-2018,1,13.79,86,,13.79,p198,c5
26-03-2018,4,52.69,85,,13.1725,p198,c5
02-04-2018,7,72.52,81,,10.36,p198,c5
09-04-2018,2,27.58,74,,13.79,p198,c5
16-04-2018,5,59.34,72,,11.868,p198,c5
23-04-2018,10,108.79,70,,10.879,p198,c5
30-04-2018,16,176.08,57,,11.005,p198,c5
07-05-2018,8,77.5,42,,9.6875,p198,c5
14-05-2018,11,98.61,32,,8.964545455,p198,c5
21-05-2018,9,79.29,50,,8.81,p198,c5
28-05-2018,7,67.79,54,,9.684285714,p198,c5
04-06-2018,9,86.23,49,,9.581111111,p198,c5
11-06-2018,6,53.99,38,,8.998333333,p198,c5
18-06-2018,14,135.26,77,,9.661428571,p198,c5
25-06-2018,9,97.72,60,,10.85777778,p198,c5
02-07-2018,21,230.36,58,,10.96952381,p198,c5
09-07-2018,13,143.13,68,,11.01,p198,c5
16-07-2018,15,165.36,54,,11.024,p198,c5
23-07-2018,16,176.71,97,,11.044375,p198,c5
30-07-2018,13,158.52,101,,12.19384615,p198,c5
06-08-2018,8,117.72,137,,14.715,p198,c5
13-08-2018,10,147.78,134,,14.778,p198,c5
20-08-2018,7,103.53,161,,14.79,p198,c5
27-08-2018,23,333.63,154,,14.50565217,p198,c5
03-09-2018,2,29.04,139,,14.52,p198,c5
10-09-2018,10,146.7,137,,14.67,p198,c5
17-09-2018,9,131.69,130,,14.63222222,p198,c5
24-09-2018,10,145,124,,14.5,p198,c5
01-10-2018,7,101.5,117,,14.5,p198,c5
08-10-2018,5,72.5,113,,14.5,p198,c5
15-10-2018,8,105,114,,13.125,p198,c5
22-10-2018,6,68.34,210,,11.39,p198,c5
29-10-2018,15,149.47,241,,9.964666667,p198,c5
05-11-2018,12,119.64,229,,9.97,p198,c5
12-11-2018,12,119.82,324,,9.985,p198,c5
19-11-2018,10,98.7,326,,9.87,p198,c5
26-11-2018,17,173.52,318,,10.20705882,p198,c5
03-12-2018,8,85.04,301,,10.63,p198,c5
10-12-2018,11,94.43,293,,8.584545455,p198,c5
17-12-2018,11,92.18,283,,8.38,p198,c5
24-12-2018,53,444.14,271,,8.38,p198,c5
01-01-2018,7,47.67,,,6.81,p199,c14
08-01-2018,11,74.91,121,,6.81,p199,c14
15-01-2018,7,47.67,103,,6.81,p199,c14
22-01-2018,14,95.34,100,,6.81,p199,c14
29-01-2018,12,81.72,91,,6.81,p199,c14
05-02-2018,22,149.82,71,,6.81,p199,c14
12-02-2018,11,74.91,66,,6.81,p199,c14
19-02-2018,13,88.53,72,,6.81,p199,c14
26-02-2018,18,122.58,65,,6.81,p199,c14
05-03-2018,16,108.96,48,,6.81,p199,c14
12-03-2018,23,156.63,43,,6.81,p199,c14
19-03-2018,16,108.96,36,,6.81,p199,c14
26-03-2018,25,170.25,71,,6.81,p199,c14
02-04-2018,7,47.67,56,,6.81,p199,c14
09-04-2018,16,108.96,68,,6.81,p199,c14
16-04-2018,20,136.2,73,,6.81,p199,c14
23-04-2018,18,122.58,49,,6.81,p199,c14
30-04-2018,13,88.53,53,,6.81,p199,c14
07-05-2018,5,34.05,96,,6.81,p199,c14
14-05-2018,8,54.48,103,,6.81,p199,c14
21-05-2018,22,149.82,103,,6.81,p199,c14
28-05-2018,14,95.34,88,,6.81,p199,c14
04-06-2018,10,68.1,78,,6.81,p199,c14
11-06-2018,12,81.72,62,,6.81,p199,c14
18-06-2018,9,61.29,76,,6.81,p199,c14
25-06-2018,16,108.96,80,,6.81,p199,c14
02-07-2018,20,136.2,52,,6.81,p199,c14
09-07-2018,26,177.06,63,,6.81,p199,c14
16-07-2018,26,177.06,63,,6.81,p199,c14
23-07-2018,22,149.82,67,,6.81,p199,c14
30-07-2018,14,95.34,52,,6.81,p199,c14
06-08-2018,15,123.57,96,,8.238,p199,c14
13-08-2018,12,119.88,154,,9.99,p199,c14
20-08-2018,16,159.84,157,,9.99,p199,c14
27-08-2018,26,259.74,136,,9.99,p199,c14
03-09-2018,6,59.94,123,,9.99,p199,c14
10-09-2018,40,399.6,106,,9.99,p199,c14
17-09-2018,31,309.69,104,,9.99,p199,c14
24-09-2018,19,189.81,123,,9.99,p199,c14
01-10-2018,21,209.87,139,,9.993809524,p199,c14
08-10-2018,16,159.84,126,,9.99,p199,c14
15-10-2018,22,219.78,114,,9.99,p199,c14
22-10-2018,21,209.79,117,,9.99,p199,c14
29-10-2018,10,99.9,107,,9.99,p199,c14
05-11-2018,13,131.06,148,,10.08153846,p199,c14
12-11-2018,17,157.6,227,,9.270588235,p199,c14
19-11-2018,18,158.22,247,,8.79,p199,c14
26-11-2018,23,205.06,248,,8.915652174,p199,c14
03-12-2018,11,96.69,271,,8.79,p199,c14
10-12-2018,8,70.32,288,,8.79,p199,c14
17-12-2018,28,246.12,286,,8.79,p199,c14
24-12-2018,6,52.74,265,,8.79,p199,c14
01-01-2018,108,969.9,,,8.980555556,p200,c9
08-01-2018,83,744.09,812,,8.964939759,p200,c9
15-01-2018,127,1151.3,722,,9.065354331,p200,c9
22-01-2018,129,1111.93,599,,8.619612403,p200,c9
29-01-2018,138,1114.65,471,,8.077173913,p200,c9
05-02-2018,120,993.27,620,,8.27725,p200,c9
12-02-2018,95,804.44,764,,8.467789474,p200,c9
19-02-2018,147,1105.64,720,,7.521360544,p200,c9
26-02-2018,151,1139.63,591,,7.547218543,p200,c9
05-03-2018,140,1044.96,441,,7.464,p200,c9
12-03-2018,142,1043.27,440,,7.346971831,p200,c9
19-03-2018,230,1688.2,374,,7.34,p200,c9
26-03-2018,208,1790.22,416,,8.606826923,p200,c9
02-04-2018,150,1293.34,384,,8.622266667,p200,c9
09-04-2018,146,1244.62,354,,8.524794521,p200,c9
16-04-2018,168,1435.69,394,,8.54577381,p200,c9
23-04-2018,107,915.04,270,,8.551775701,p200,c9
30-04-2018,162,1386.41,508,,8.55808642,p200,c9
07-05-2018,127,1101.15,752,,8.670472441,p200,c9
14-05-2018,186,1625.62,790,,8.739892473,p200,c9
21-05-2018,141,1252.25,582,,8.881205674,p200,c9
28-05-2018,140,1223.21,640,,8.737214286,p200,c9
04-06-2018,213,1869.96,571,,8.77915493,p200,c9
11-06-2018,154,1323.27,406,,8.592662338,p200,c9
18-06-2018,131,1134.75,254,,8.66221374,p200,c9
25-06-2018,123,1065.72,194,,8.664390244,p200,c9
02-07-2018,101,872.83,231,,8.641881188,p200,c9
09-07-2018,126,1089.59,363,,8.647539683,p200,c9
16-07-2018,231,2054.82,604,,8.895324675,p200,c9
23-07-2018,143,1237.23,585,,8.651958042,p200,c9
30-07-2018,165,1407.28,529,,8.528969697,p200,c9
06-08-2018,178,1548.86,611,,8.701460674,p200,c9
13-08-2018,179,1531.36,631,,8.555083799,p200,c9
20-08-2018,149,1271.73,572,,8.535100671,p200,c9
27-08-2018,289,2526.89,548,,8.743564014,p200,c9
03-09-2018,351,3065.74,791,,8.734301994,p200,c9
10-09-2018,447,3907.4,698,,8.741387025,p200,c9
17-09-2018,427,3670.38,665,,8.595737705,p200,c9
24-09-2018,352,3028.26,449,,8.603011364,p200,c9
01-10-2018,260,2258.51,573,,8.686576923,p200,c9
08-10-2018,311,2676.35,819,,8.60562701,p200,c9
15-10-2018,345,2942.25,750,,8.52826087,p200,c9
22-10-2018,220,1880.29,506,,8.546772727,p200,c9
29-10-2018,186,1613.69,1084,,8.675752688,p200,c9
05-11-2018,179,1773.86,1518,,9.909832402,p200,c9
12-11-2018,119,1187.53,1300,,9.979243697,p200,c9
19-11-2018,301,2715.1,1562,,9.020265781,p200,c9
26-11-2018,347,3237.49,1563,,9.329942363,p200,c9
03-12-2018,222,2218.42,1147,,9.992882883,p200,c9
10-12-2018,216,2159,935,,9.99537037,p200,c9
17-12-2018,150,1498.78,699,,9.991866667,p200,c9
24-12-2018,52,520.86,529,,10.01653846,p200,c9
01-01-2018,13,288.21,,,22.17,p201,c5
08-01-2018,4,88.68,70,,22.17,p201,c5
15-01-2018,7,155.19,73,,22.17,p201,c5
22-01-2018,8,177.36,66,,22.17,p201,c5
29-01-2018,7,155.39,60,,22.19857143,p201,c5
05-02-2018,2,44.34,87,,22.17,p201,c5
12-02-2018,4,88.68,86,,22.17,p201,c5
19-02-2018,2,44.34,83,,22.17,p201,c5
26-02-2018,7,155.19,79,,22.17,p201,c5
05-03-2018,3,66.51,71,,22.17,p201,c5
12-03-2018,3,66.51,70,,22.17,p201,c5
19-03-2018,6,133.02,67,,22.17,p201,c5
26-03-2018,6,133.02,63,,22.17,p201,c5
02-04-2018,12,266.04,58,,22.17,p201,c5
09-04-2018,8,177.36,48,,22.17,p201,c5
16-04-2018,10,221.7,58,,22.17,p201,c5
23-04-2018,14,313.5,53,,22.39285714,p201,c5
30-04-2018,6,136.14,34,,22.69,p201,c5
07-05-2018,9,204.32,50,,22.70222222,p201,c5
14-05-2018,26,589.94,79,,22.69,p201,c5
21-05-2018,15,340.35,56,,22.69,p201,c5
28-05-2018,32,726.32,55,,22.6975,p201,c5
04-06-2018,20,453.8,20,,22.69,p201,c5
11-06-2018,28,635.32,12,,22.69,p201,c5
18-06-2018,8,181.52,48,,22.69,p201,c5
25-06-2018,14,317.73,134,,22.695,p201,c5
02-07-2018,19,431.5,78,,22.71052632,p201,c5
09-07-2018,9,204.21,184,,22.69,p201,c5
16-07-2018,5,113.45,190,,22.69,p201,c5
23-07-2018,11,249.75,183,,22.70454545,p201,c5
30-07-2018,15,340.35,185,,22.69,p201,c5
06-08-2018,11,249.72,230,,22.70181818,p201,c5
13-08-2018,11,249.59,219,,22.69,p201,c5
20-08-2018,16,363.04,205,,22.69,p201,c5
27-08-2018,16,363.04,183,,22.69,p201,c5
03-09-2018,9,204.21,177,,22.69,p201,c5
10-09-2018,10,226.9,156,,22.69,p201,c5
17-09-2018,7,159.73,151,,22.81857143,p201,c5
24-09-2018,10,226.9,167,,22.69,p201,c5
01-10-2018,12,272.28,155,,22.69,p201,c5
08-10-2018,6,134.34,148,,22.39,p201,c5
15-10-2018,3,64.92,140,,21.64,p201,c5
22-10-2018,4,86.56,135,,21.64,p201,c5
29-10-2018,9,194.76,131,,21.64,p201,c5
05-11-2018,3,64.92,122,,21.64,p201,c5
12-11-2018,3,64.92,119,,21.64,p201,c5
19-11-2018,2,43.28,116,,21.64,p201,c5
26-11-2018,9,194.76,115,,21.64,p201,c5
03-12-2018,9,194.76,104,,21.64,p201,c5
10-12-2018,14,302.96,97,,21.64,p201,c5
17-12-2018,8,172.99,83,,21.62375,p201,c5
24-12-2018,1,21.44,76,,21.44,p201,c5
01-01-2018,28,435.05,,,15.5375,p202,c14
08-01-2018,11,172.98,790,,15.72545455,p202,c14
15-01-2018,14,235,769,,16.78571429,p202,c14
22-01-2018,19,375.06,753,,19.74,p202,c14
29-01-2018,14,277.36,737,,19.81142857,p202,c14
05-02-2018,15,299.06,722,,19.93733333,p202,c14
12-02-2018,6,119.94,707,,19.99,p202,c14
19-02-2018,8,160,701,,20,p202,c14
26-02-2018,11,207.78,694,,18.88909091,p202,c14
05-03-2018,13,233.41,685,,17.95461538,p202,c14
12-03-2018,11,197.57,666,,17.96090909,p202,c14
19-03-2018,36,646.42,662,,17.95611111,p202,c14
26-03-2018,18,323.13,636,,17.95166667,p202,c14
02-04-2018,11,197.59,620,,17.96272727,p202,c14
09-04-2018,12,215.67,610,,17.9725,p202,c14
16-04-2018,19,341.05,596,,17.95,p202,c14
23-04-2018,24,432.14,578,,18.00583333,p202,c14
30-04-2018,17,305.15,556,,17.95,p202,c14
07-05-2018,14,247.92,482,,17.70857143,p202,c14
14-05-2018,23,406.12,478,,17.6573913,p202,c14
21-05-2018,21,376.99,495,,17.95190476,p202,c14
28-05-2018,19,334.41,456,,17.60052632,p202,c14
04-06-2018,21,343.75,468,,16.36904762,p202,c14
11-06-2018,20,325.8,444,,16.29,p202,c14
18-06-2018,21,342.09,429,,16.29,p202,c14
25-06-2018,22,362.02,403,,16.45545455,p202,c14
02-07-2018,18,291.59,388,,16.19944444,p202,c14
09-07-2018,20,323.87,363,,16.1935,p202,c14
16-07-2018,20,325.57,343,,16.2785,p202,c14
23-07-2018,15,244.71,322,,16.314,p202,c14
30-07-2018,29,469.51,300,,16.19,p202,c14
06-08-2018,18,293.79,266,,16.32166667,p202,c14
13-08-2018,13,212.41,254,,16.33923077,p202,c14
20-08-2018,19,307.61,235,,16.19,p202,c14
27-08-2018,22,356.18,220,,16.19,p202,c14
03-09-2018,40,645.2,201,,16.13,p202,c14
10-09-2018,27,404.73,179,,14.99,p202,c14
17-09-2018,30,449.7,162,,14.99,p202,c14
24-09-2018,28,419.72,144,,14.99,p202,c14
01-10-2018,20,299.8,133,,14.99,p202,c14
08-10-2018,22,329.78,117,,14.99,p202,c14
15-10-2018,25,374.75,115,,14.99,p202,c14
22-10-2018,34,509.41,94,,14.98264706,p202,c14
29-10-2018,22,329.56,126,,14.98,p202,c14
05-11-2018,19,284.62,124,,14.98,p202,c14
12-11-2018,28,419.44,197,,14.98,p202,c14
19-11-2018,36,539.28,290,,14.98,p202,c14
26-11-2018,66,988.68,320,,14.98,p202,c14
03-12-2018,93,1393.14,331,,14.98,p202,c14
10-12-2018,99,1402.83,262,,14.17,p202,c14
17-12-2018,145,2028.55,168,,13.99,p202,c14
24-12-2018,4,55.96,27,,13.99,p202,c14
01-01-2018,105,1255.99,,,11.96180952,p203,c11
08-01-2018,87,1268.58,1986,,14.58137931,p203,c11
15-01-2018,72,1120.88,2152,,15.56777778,p203,c11
22-01-2018,84,1301.36,2094,,15.49238095,p203,c11
29-01-2018,102,1349.78,2059,,13.23313725,p203,c11
05-02-2018,115,1405.65,1935,,12.22304348,p203,c11
12-02-2018,76,949.24,1777,,12.49,p203,c11
19-02-2018,133,1710.37,1730,,12.85992481,p203,c11
26-02-2018,108,1572.91,1543,,14.56398148,p203,c11
05-03-2018,76,1181.04,1451,,15.54,p203,c11
12-03-2018,78,1228.22,1389,,15.74641026,p203,c11
19-03-2018,210,2640.6,1338,,12.57428571,p203,c11
26-03-2018,108,1317.79,1189,,12.20175926,p203,c11
02-04-2018,107,1304.33,1081,,12.19,p203,c11
09-04-2018,117,1426.23,1014,,12.19,p203,c11
16-04-2018,121,1474.99,887,,12.19,p203,c11
23-04-2018,111,1353.09,762,,12.19,p203,c11
30-04-2018,126,1544.08,643,,12.25460317,p203,c11
07-05-2018,69,931.11,517,,13.49434783,p203,c11
14-05-2018,116,1543.91,506,,13.30956897,p203,c11
21-05-2018,110,1345.71,523,,12.23372727,p203,c11
28-05-2018,108,1319.5,462,,12.21759259,p203,c11
04-06-2018,95,1158.05,410,,12.19,p203,c11
11-06-2018,99,1206.81,398,,12.19,p203,c11
18-06-2018,83,1007.37,369,,12.13698795,p203,c11
25-06-2018,99,1196.91,329,,12.09,p203,c11
02-07-2018,91,1100.19,402,,12.09,p203,c11
09-07-2018,157,1898.13,564,,12.09,p203,c11
16-07-2018,191,2309.94,484,,12.0939267,p203,c11
23-07-2018,147,1777.23,436,,12.09,p203,c11
30-07-2018,141,1704.69,451,,12.09,p203,c11
06-08-2018,183,2213.38,499,,12.09497268,p203,c11
13-08-2018,205,2478.45,463,,12.09,p203,c11
20-08-2018,199,2407.85,280,,12.09974874,p203,c11
27-08-2018,40,483.6,51,,12.09,p203,c11
03-09-2018,10,120.9,4,,12.09,p203,c11
10-09-2018,26,314.34,61,,12.09,p203,c11
17-09-2018,174,2103.66,455,,12.09,p203,c11
24-09-2018,343,4146.87,332,,12.09,p203,c11
01-10-2018,224,2708.16,239,,12.09,p203,c11
08-10-2018,183,2212.91,127,,12.09240437,p203,c11
15-10-2018,153,1849.77,231,,12.09,p203,c11
22-10-2018,155,2135.89,1065,,13.77993548,p203,c11
29-10-2018,167,2055.58,1612,,12.30886228,p203,c11
05-11-2018,179,2164.11,1497,,12.09,p203,c11
12-11-2018,191,2309.19,1848,,12.09,p203,c11
19-11-2018,251,3034.59,2097,,12.09,p203,c11
26-11-2018,429,5186.61,1933,,12.09,p203,c11
03-12-2018,342,4134.78,1467,,12.09,p203,c11
10-12-2018,433,5241.92,1942,,12.10605081,p203,c11
17-12-2018,316,3820.44,1868,,12.09,p203,c11
24-12-2018,66,797.94,1524,,12.09,p203,c11
01-01-2018,151,1811.4,,,11.99602649,p204,c15
08-01-2018,123,1630.83,933,,13.25878049,p204,c15
15-01-2018,100,1493.96,901,,14.9396,p204,c15
22-01-2018,105,1567.23,813,,14.926,p204,c15
29-01-2018,115,1671.77,713,,14.53713043,p204,c15
05-02-2018,133,1768.31,613,,13.29556391,p204,c15
12-02-2018,93,1235.97,470,,13.29,p204,c15
19-02-2018,180,2392.2,352,,13.29,p204,c15
26-02-2018,111,1483.69,147,,13.36657658,p204,c15
05-03-2018,55,754.75,26,,13.72272727,p204,c15
12-03-2018,26,386.34,10,,14.85923077,p204,c15
19-03-2018,2,29.98,7,,14.99,p204,c15
26-03-2018,1,14.99,7,,14.99,p204,c15
02-04-2018,73,1036.67,6,,14.2009589,p204,c15
09-04-2018,87,1234.53,387,,14.19,p204,c15
16-04-2018,123,1745.37,624,,14.19,p204,c15
23-04-2018,127,1802.13,539,,14.19,p204,c15
30-04-2018,126,1787.94,395,,14.19,p204,c15
07-05-2018,122,1731.18,336,,14.19,p204,c15
14-05-2018,121,1716.99,486,,14.19,p204,c15
21-05-2018,85,1206.15,511,,14.19,p204,c15
28-05-2018,115,1631.85,492,,14.19,p204,c15
04-06-2018,151,2142.69,376,,14.19,p204,c15
11-06-2018,169,2398.11,320,,14.19,p204,c15
18-06-2018,182,2582.58,392,,14.19,p204,c15
25-06-2018,30,425.7,487,,14.19,p204,c15
02-07-2018,2,28.38,459,,14.19,p204,c15
09-07-2018,105,1489.95,491,,14.19,p204,c15
16-07-2018,162,2298.78,719,,14.19,p204,c15
23-07-2018,131,1858.89,1015,,14.19,p204,c15
30-07-2018,126,1787.94,996,,14.19,p204,c15
06-08-2018,112,1589.28,1053,,14.19,p204,c15
13-08-2018,86,1220.34,1048,,14.19,p204,c15
20-08-2018,87,1234.53,957,,14.19,p204,c15
10-09-2018,21,416.91,638,,19.85285714,p204,c15
17-09-2018,150,2986.58,587,,19.91053333,p204,c15
24-09-2018,105,2098.95,1192,,19.99,p204,c15
01-10-2018,61,1219.39,3297,,19.99,p204,c15
08-10-2018,73,1459.27,3786,,19.99,p204,c15
15-10-2018,59,1179.41,3866,,19.99,p204,c15
22-10-2018,63,1259.37,4354,,19.99,p204,c15
29-10-2018,75,1499.25,4996,,19.99,p204,c15
05-11-2018,87,1739.13,4968,,19.99,p204,c15
12-11-2018,96,1919.04,4902,,19.99,p204,c15
19-11-2018,125,2498.75,4827,,19.99,p204,c15
26-11-2018,240,4632.24,4745,,19.301,p204,c15
03-12-2018,219,4152.13,5018,,18.95949772,p204,c15
10-12-2018,281,5324.95,4805,,18.95,p204,c15
17-12-2018,261,4945.95,4534,,18.95,p204,c15
24-12-2018,71,1345.45,4248,,18.95,p204,c15
01-01-2018,25,379.75,,,15.19,p205,c15
08-01-2018,20,303.8,101,,15.19,p205,c15
15-01-2018,26,394.94,79,,15.19,p205,c15
22-01-2018,13,197.47,63,,15.19,p205,c15
29-01-2018,22,334.18,51,,15.19,p205,c15
05-02-2018,24,364.56,29,,15.19,p205,c15
12-02-2018,15,227.85,11,,15.19,p205,c15
19-02-2018,2,30.38,7,,15.19,p205,c15
12-03-2018,7,106.33,1,,15.19,p205,c15
19-03-2018,22,334.18,30,,15.19,p205,c15
26-03-2018,13,197.47,18,,15.19,p205,c15
02-04-2018,15,227.85,31,,15.19,p205,c15
09-04-2018,9,136.71,41,,15.19,p205,c15
16-04-2018,16,243.04,61,,15.19,p205,c15
23-04-2018,21,318.99,67,,15.19,p205,c15
30-04-2018,9,136.71,59,,15.19,p205,c15
07-05-2018,12,182.28,47,,15.19,p205,c15
14-05-2018,16,243.04,53,,15.19,p205,c15
21-05-2018,7,106.33,47,,15.19,p205,c15
28-05-2018,13,197.47,51,,15.19,p205,c15
04-06-2018,12,182.28,53,,15.19,p205,c15
11-06-2018,11,167.09,69,,15.19,p205,c15
18-06-2018,8,121.52,60,,15.19,p205,c15
25-06-2018,9,136.71,53,,15.19,p205,c15
02-07-2018,9,136.71,59,,15.19,p205,c15
09-07-2018,16,243.04,49,,15.19,p205,c15
16-07-2018,19,288.61,53,,15.19,p205,c15
23-07-2018,11,167.09,32,,15.19,p205,c15
30-07-2018,11,167.09,48,,15.19,p205,c15
06-08-2018,11,167.09,33,,15.19,p205,c15
13-08-2018,7,106.33,62,,15.19,p205,c15
20-08-2018,11,167.09,80,,15.19,p205,c15
27-08-2018,26,394.94,71,,15.19,p205,c15
03-09-2018,11,167.09,58,,15.19,p205,c15
10-09-2018,11,167.09,69,,15.19,p205,c15
17-09-2018,24,364.56,73,,15.19,p205,c15
24-09-2018,31,470.89,64,,15.19,p205,c15
01-10-2018,15,227.85,62,,15.19,p205,c15
08-10-2018,10,151.9,49,,15.19,p205,c15
15-10-2018,10,151.9,37,,15.19,p205,c15
22-10-2018,18,273.42,55,,15.19,p205,c15
29-10-2018,20,303.8,58,,15.19,p205,c15
05-11-2018,24,364.56,57,,15.19,p205,c15
12-11-2018,22,334.18,81,,15.19,p205,c15
19-11-2018,42,637.98,82,,15.19,p205,c15
26-11-2018,58,881.02,110,,15.19,p205,c15
03-12-2018,72,1093.68,139,,15.19,p205,c15
10-12-2018,72,1093.68,139,,15.19,p205,c15
17-12-2018,67,1017.73,119,,15.19,p205,c15
24-12-2018,14,212.66,56,,15.19,p205,c15
29-01-2018,1,24.99,1,,24.99,p206,c13
01-01-2018,90,1096.46,,,12.18288889,p207,c13
08-01-2018,85,1075.47,270,,12.65258824,p207,c13
15-01-2018,29,512.87,395,,17.68517241,p207,c13
22-01-2018,32,576.96,503,,18.03,p207,c13
29-01-2018,39,703.17,478,,18.03,p207,c13
05-02-2018,33,592.35,441,,17.95,p207,c13
12-02-2018,30,537.6,414,,17.92,p207,c13
19-02-2018,25,448,370,,17.92,p207,c13
26-02-2018,22,394.24,339,,17.92,p207,c13
05-03-2018,33,591.36,320,,17.92,p207,c13
12-03-2018,31,555.52,287,,17.92,p207,c13
19-03-2018,56,1003.52,252,,17.92,p207,c13
26-03-2018,24,430.08,239,,17.92,p207,c13
02-04-2018,18,322.56,288,,17.92,p207,c13
09-04-2018,55,985.6,308,,17.92,p207,c13
